ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,athlete_events_sample
28985,Luminia Liliana Dobrescu,F,21,180,70,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA,[Table]
28985,Luminia Liliana Dobrescu,F,25,180,70,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 50 metres Freestyle,NA,[Table]
28985,Luminia Liliana Dobrescu,F,25,180,70,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 100 metres Freestyle,NA,[Table]
28985,Luminia Liliana Dobrescu,F,25,180,70,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 200 metres Freestyle,NA,[Table]
28985,Luminia Liliana Dobrescu,F,25,180,70,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA,[Table]
28985,Luminia Liliana Dobrescu,F,25,180,70,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA,[Table]
28985,Luminia Liliana Dobrescu,F,25,180,70,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA,[Table]
29432,Richard Edward Donovan,M,22,163,NA,United States,USA,1924 Winter,1924,Winter,Chamonix,Speed Skating,"Speed Skating Men's 5,000 metres",NA,[Table]
29432,Richard Edward Donovan,M,22,163,NA,United States,USA,1924 Winter,1924,Winter,Chamonix,Speed Skating,"Speed Skating Men's 10,000 metres",NA,[Table]
29454,Heinz Josef Dpfl,M,21,NA,NA,Austria,AUT,1960 Winter,1960,Winter,Squaw Valley,Figure Skating,Figure Skating Mixed Pairs,NA,[Table]
29490,Tebe Dorgu,M,17,NA,NA,Nigeria,NGR,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Bantamweight, Freestyle",NA,[Table]
30051,Jean-Pierre Drivet,M,22,182,84,France,FRA,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxless Fours,NA,[Table]
30051,Jean-Pierre Drivet,M,26,182,84,France,FRA,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxless Pairs,NA,[Table]
30456,Youna Dufournet,F,18,160,56,France,FRA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,NA,[Table]
30456,Youna Dufournet,F,18,160,56,France,FRA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Uneven Bars,NA,[Table]
30456,Youna Dufournet,F,18,160,56,France,FRA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Balance Beam,NA,[Table]
30482,Damir Dugonji,M,20,202,105,Slovenia,SLO,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Breaststroke,NA,[Table]
30482,Damir Dugonji,M,24,202,105,Slovenia,SLO,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 100 metres Breaststroke,NA,[Table]
30482,Damir Dugonji,M,28,202,105,Slovenia,SLO,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Breaststroke,NA,[Table]
30505,Charlotte Susan Jane Dujardin,F,27,170,57,Great Britain,GBR,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Dressage, Individual",Gold,[Table]
30505,Charlotte Susan Jane Dujardin,F,27,170,57,Great Britain,GBR,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold,[Table]
30505,Charlotte Susan Jane Dujardin,F,31,170,57,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Individual",Gold,[Table]
30505,Charlotte Susan Jane Dujardin,F,31,170,57,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver,[Table]
30833,Walter During,M,NA,192,70,Sierra Leone,SLE,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 200 metres,NA,[Table]
30833,Walter During,M,NA,192,70,Sierra Leone,SLE,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 100 metres Relay,NA,[Table]
30933,Ramn Duvaln Carrin,M,21,167,51,Cuba,CUB,1976 Summer,1976,Summer,Montreal,Boxing,Boxing Men's Flyweight,Silver,[Table]
31015,Jamie Raymond Dwyer,M,25,172,68,Australia,AUS,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Gold,[Table]
31015,Jamie Raymond Dwyer,M,29,172,68,Australia,AUS,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,Bronze,[Table]
31015,Jamie Raymond Dwyer,M,33,172,68,Australia,AUS,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,Bronze,[Table]
31015,Jamie Raymond Dwyer,M,37,172,68,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,NA,[Table]
31163,E Jie,F,25,174,64,China,CHN,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Women's Foil, Individual",NA,[Table]
31163,E Jie,F,25,174,64,China,CHN,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Women's Foil, Team",NA,[Table]
31398,Per-Olof Edfeldt,M,21,NA,NA,Sweden,SWE,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 4 x 400 metres Relay,NA,[Table]
31456,"Edson ""Edson Bispo"" Bispo dos Santos",M,21,195,86,Brazil,BRA,1956 Summer,1956,Summer,Melbourne,Basketball,Basketball Men's Basketball,NA,[Table]
31456,"Edson ""Edson Bispo"" Bispo dos Santos",M,25,195,86,Brazil,BRA,1960 Summer,1960,Summer,Roma,Basketball,Basketball Men's Basketball,Bronze,[Table]
31456,"Edson ""Edson Bispo"" Bispo dos Santos",M,29,195,86,Brazil,BRA,1964 Summer,1964,Summer,Tokyo,Basketball,Basketball Men's Basketball,Bronze,[Table]
31466,Edith Eduviere,F,21,150,55,Nigeria,NGR,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,NA,[Table]
31476,Clyde Edwards,M,26,190,80,Barbados,BAR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,NA,[Table]
31476,Clyde Edwards,M,26,190,80,Barbados,BAR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,NA,[Table]
31503,"Philip Aron ""Phil"" Edwards",M,20,176,64,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres,NA,[Table]
31503,"Philip Aron ""Phil"" Edwards",M,20,176,64,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 800 metres,NA,[Table]
31503,"Philip Aron ""Phil"" Edwards",M,20,176,64,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze,[Table]
31503,"Philip Aron ""Phil"" Edwards",M,24,176,64,Canada,CAN,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 800 metres,Bronze,[Table]
31503,"Philip Aron ""Phil"" Edwards",M,24,176,64,Canada,CAN,1932 Summer,1932,Summer,Los Angeles,Athletics,"Athletics Men's 1,500 metres",Bronze,[Table]
31503,"Philip Aron ""Phil"" Edwards",M,24,176,64,Canada,CAN,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze,[Table]
31503,"Philip Aron ""Phil"" Edwards",M,28,176,64,Canada,CAN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 800 metres,Bronze,[Table]
31503,"Philip Aron ""Phil"" Edwards",M,28,176,64,Canada,CAN,1936 Summer,1936,Summer,Berlin,Athletics,"Athletics Men's 1,500 metres",NA,[Table]
31503,"Philip Aron ""Phil"" Edwards",M,28,176,64,Canada,CAN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 4 x 400 metres Relay,NA,[Table]
31538,Kameliya Eftimova,F,14,145,35,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Individual All-Around,NA,[Table]
31538,Kameliya Eftimova,F,14,145,35,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Team All-Around,NA,[Table]
31538,Kameliya Eftimova,F,14,145,35,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Floor Exercise,NA,[Table]
31538,Kameliya Eftimova,F,14,145,35,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Horse Vault,NA,[Table]
31538,Kameliya Eftimova,F,14,145,35,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Uneven Bars,NA,[Table]
31538,Kameliya Eftimova,F,14,145,35,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Balance Beam,NA,[Table]
31707,Hans Engelsen Eide,M,28,188,84,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Freestyle Skiing,Freestyle Skiing Men's Moguls,NA,[Table]
31765,Julius Eisenecker,M,33,NA,NA,Germany,GER,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Foil, Individual",NA,[Table]
31765,Julius Eisenecker,M,33,NA,NA,Germany,GER,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Foil, Team",Bronze,[Table]
31765,Julius Eisenecker,M,33,NA,NA,Germany,GER,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Sabre, Team",Bronze,[Table]
31765,Julius Eisenecker,M,49,NA,NA,Germany,GER,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Foil, Individual",NA,[Table]
31765,Julius Eisenecker,M,49,NA,NA,Germany,GER,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Foil, Team",NA,[Table]
31853,Eugen Georg Oskar Ekman,M,22,178,71,Finland,FIN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Individual All-Around,NA,[Table]
31853,Eugen Georg Oskar Ekman,M,22,178,71,Finland,FIN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Team All-Around,NA,[Table]
31853,Eugen Georg Oskar Ekman,M,22,178,71,Finland,FIN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Floor Exercise,NA,[Table]
31853,Eugen Georg Oskar Ekman,M,22,178,71,Finland,FIN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horse Vault,NA,[Table]
31853,Eugen Georg Oskar Ekman,M,22,178,71,Finland,FIN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Parallel Bars,NA,[Table]
31853,Eugen Georg Oskar Ekman,M,22,178,71,Finland,FIN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horizontal Bar,NA,[Table]
31853,Eugen Georg Oskar Ekman,M,22,178,71,Finland,FIN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Rings,NA,[Table]
31853,Eugen Georg Oskar Ekman,M,22,178,71,Finland,FIN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Pommelled Horse,Gold,[Table]
31853,Eugen Georg Oskar Ekman,M,26,178,71,Finland,FIN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Individual All-Around,NA,[Table]
31853,Eugen Georg Oskar Ekman,M,26,178,71,Finland,FIN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Team All-Around,NA,[Table]
31853,Eugen Georg Oskar Ekman,M,26,178,71,Finland,FIN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Floor Exercise,NA,[Table]
31853,Eugen Georg Oskar Ekman,M,26,178,71,Finland,FIN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Horse Vault,NA,[Table]
31853,Eugen Georg Oskar Ekman,M,26,178,71,Finland,FIN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Parallel Bars,NA,[Table]
31853,Eugen Georg Oskar Ekman,M,26,178,71,Finland,FIN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Horizontal Bar,NA,[Table]
31853,Eugen Georg Oskar Ekman,M,26,178,71,Finland,FIN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Rings,NA,[Table]
31853,Eugen Georg Oskar Ekman,M,26,178,71,Finland,FIN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Pommelled Horse,NA,[Table]
31982,Amro Abdulrahman Ali El-Geziry,M,21,185,75,Egypt,EGY,2008 Summer,2008,Summer,Beijing,Modern Pentathlon,Modern Pentathlon Men's Individual,NA,[Table]
31982,Amro Abdulrahman Ali El-Geziry,M,25,185,75,Egypt,EGY,2012 Summer,2012,Summer,London,Modern Pentathlon,Modern Pentathlon Men's Individual,NA,[Table]
31982,Amro Abdulrahman Ali El-Geziry,M,29,185,75,Egypt,EGY,2016 Summer,2016,Summer,Rio de Janeiro,Modern Pentathlon,Modern Pentathlon Men's Individual,NA,[Table]
32080,Bilal El-Masri,M,20,175,74,Lebanon,LIB,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Light-Welterweight,NA,[Table]
32191,Mohamed Sad El-Wardi,M,28,178,65,Morocco,MAR,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 5,000 metres",NA,[Table]
32446,Petros Elton,M,21,NA,NA,Cyprus,CYP,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Men's Two Person Dinghy,NA,[Table]
32446,Petros Elton,M,25,NA,NA,Cyprus,CYP,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Men's Two Person Dinghy,NA,[Table]
32496,Ion Emilianov,M,23,202,165,Moldova,MDA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Shot Put,NA,[Table]
32496,Ion Emilianov,M,27,202,165,Moldova,MDA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Shot Put,NA,[Table]
32496,Ion Emilianov,M,31,202,165,Moldova,MDA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Shot Put,NA,[Table]
32496,Ion Emilianov,M,39,202,165,Moldova,MDA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Shot Put,NA,[Table]
32526,Eugne M. Empeyta,M,27,NA,NA,Switzerland,SUI,1920 Summer,1920,Summer,Antwerpen,Fencing,"Fencing Men's epee, Individual",NA,[Table]
32526,Eugne M. Empeyta,M,27,NA,NA,Switzerland,SUI,1920 Summer,1920,Summer,Antwerpen,Fencing,"Fencing Men's epee, Team",NA,[Table]
32526,Eugne M. Empeyta,M,31,NA,NA,Switzerland,SUI,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Foil, Individual",NA,[Table]
32526,Eugne M. Empeyta,M,31,NA,NA,Switzerland,SUI,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Foil, Team",NA,[Table]
32526,Eugne M. Empeyta,M,31,NA,NA,Switzerland,SUI,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's epee, Individual",NA,[Table]
32526,Eugne M. Empeyta,M,31,NA,NA,Switzerland,SUI,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's epee, Team",NA,[Table]
32526,Eugne M. Empeyta,M,35,NA,NA,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Foil, Individual",NA,[Table]
32526,Eugne M. Empeyta,M,35,NA,NA,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Foil, Team",NA,[Table]
32526,Eugne M. Empeyta,M,35,NA,NA,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's epee, Individual",NA,[Table]
32526,Eugne M. Empeyta,M,35,NA,NA,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's epee, Team",NA,[Table]
32552,"Kornelia Ender (-Matthes, -Grummt)",F,13,172,59,East Germany,GDR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,[Table]
32552,"Kornelia Ender (-Matthes, -Grummt)",F,13,172,59,East Germany,GDR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Individual Medley,Silver,[Table]
32552,"Kornelia Ender (-Matthes, -Grummt)",F,13,172,59,East Germany,GDR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,[Table]
32552,"Kornelia Ender (-Matthes, -Grummt)",F,17,172,59,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 100 metres Freestyle,Gold,[Table]
32552,"Kornelia Ender (-Matthes, -Grummt)",F,17,172,59,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 200 metres Freestyle,Gold,[Table]
32552,"Kornelia Ender (-Matthes, -Grummt)",F,17,172,59,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,[Table]
32552,"Kornelia Ender (-Matthes, -Grummt)",F,17,172,59,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 100 metres Butterfly,Gold,[Table]
32552,"Kornelia Ender (-Matthes, -Grummt)",F,17,172,59,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,[Table]
32624,Viktor Engel,M,37,188,88,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",NA,[Table]
32784,Mnica Equihua Solarzano,F,29,167,53,Mexico,MEX,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 20 kilometres Walk,NA,[Table]
32810,Gladys Ivonne Erbetta Huri (-Mordini),F,23,157,53,Argentina,ARG,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Women's 200 metres,NA,[Table]
32810,Gladys Ivonne Erbetta Huri (-Mordini),F,23,157,53,Argentina,ARG,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Women's 4 x 100 metres Relay,NA,[Table]
32810,Gladys Ivonne Erbetta Huri (-Mordini),F,23,157,53,Argentina,ARG,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Women's Long Jump,NA,[Table]
32891,Sten Gustaf Ingemar Erickson,M,30,182,74,Sweden,SWE,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Triple Jump,NA,[Table]
32927,Hanne Mandsfeldt Eriksen,F,23,170,67,Denmark,DEN,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Quadruple Sculls,Bronze,[Table]
32959,Gsta Gunvald Eriksson,M,25,NA,NA,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Fours,Silver,[Table]
32959,Gsta Gunvald Eriksson,M,25,NA,NA,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,NA,[Table]
32959,Gsta Gunvald Eriksson,M,29,NA,NA,Sweden,SWE,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxless Pairs,NA,[Table]
32959,Gsta Gunvald Eriksson,M,29,NA,NA,Sweden,SWE,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Pairs,NA,[Table]
33179,Dominique Esnault,F,25,168,63,France,FRA,1984 Summer,1984,Summer,Los Angeles,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",NA,[Table]
33179,Dominique Esnault,F,29,168,63,France,FRA,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",NA,[Table]
33179,Dominique Esnault,F,33,168,63,France,FRA,1992 Summer,1992,Summer,Barcelona,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",NA,[Table]
33305,Margot Estvez Garca,F,16,153,35,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Individual All-Around,NA,[Table]
33305,Margot Estvez Garca,F,16,153,35,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Team All-Around,NA,[Table]
33305,Margot Estvez Garca,F,16,153,35,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Floor Exercise,NA,[Table]
33305,Margot Estvez Garca,F,16,153,35,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Horse Vault,NA,[Table]
33305,Margot Estvez Garca,F,16,153,35,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Uneven Bars,NA,[Table]
33305,Margot Estvez Garca,F,16,153,35,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Balance Beam,NA,[Table]
33538,Joseph Evouna,M,19,172,69,Cameroon,CMR,1972 Summer,1972,Summer,Munich,Cycling,"Cycling Men's Road Race, Individual",NA,[Table]
33538,Joseph Evouna,M,19,172,69,Cameroon,CMR,1972 Summer,1972,Summer,Munich,Cycling,Cycling Men's 100 kilometres Team Time Trial,NA,[Table]
33538,Joseph Evouna,M,27,172,69,Cameroon,CMR,1980 Summer,1980,Summer,Moskva,Cycling,"Cycling Men's Road Race, Individual",NA,[Table]
33643,Juan Fabila Mendoza,M,20,163,54,Mexico,MEX,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Bantamweight,Bronze,[Table]
33681,Mayr Facci,M,25,NA,NA,Brazil,BRA,1952 Summer,1952,Summer,Helsinki,Basketball,Basketball Men's Basketball,NA,[Table]
33681,Mayr Facci,M,29,NA,NA,Brazil,BRA,1956 Summer,1956,Summer,Melbourne,Basketball,Basketball Men's Basketball,NA,[Table]
33767,Otto Fahr,M,19,NA,NA,Germany,GER,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Men's 100 metres Backstroke,Silver,[Table]
33772,Linda Fahrni,F,23,157,56,Switzerland,SUI,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Two Person Dinghy,NA,[Table]
33941,Anthony N. Famiglietti,M,25,173,57,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA,[Table]
33941,Anthony N. Famiglietti,M,29,173,57,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA,[Table]
34006,Jnos Farag,M,22,186,114,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Discus Throw,NA,[Table]
34006,Jnos Farag,M,30,186,114,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Discus Throw,NA,[Table]
34016,Mohsen Mohamed Farahvash Fashandi,M,28,165,62,Iran,IRI,1976 Summer,1976,Summer,Montreal,Wrestling,"Wrestling Men's Featherweight, Freestyle",NA,[Table]
34092,"Frederick Charles William ""John"" Farleigh",M,48,NA,NA,Great Britain,GBR,1948 Summer,1948,Summer,London,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",NA,[Table]
34092,"Frederick Charles William ""John"" Farleigh",M,48,NA,NA,Great Britain,GBR,1948 Summer,1948,Summer,London,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",NA,[Table]
34092,"Frederick Charles William ""John"" Farleigh",M,48,NA,NA,Great Britain,GBR,1948 Summer,1948,Summer,London,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",NA,[Table]
34251,Rosine Faugouin (-Bnard),F,18,172,60,France,FRA,1948 Summer,1948,Summer,London,Athletics,Athletics Women's 200 metres,NA,[Table]
34251,Rosine Faugouin (-Bnard),F,18,172,60,France,FRA,1948 Summer,1948,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,NA,[Table]
34255,Richard Bruce Faulds,M,19,183,83,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Shooting,Shooting Men's Double Trap,NA,[Table]
34255,Richard Bruce Faulds,M,23,183,83,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Men's Double Trap,Gold,[Table]
34255,Richard Bruce Faulds,M,27,183,83,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Double Trap,NA,[Table]
34255,Richard Bruce Faulds,M,31,183,83,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Men's Double Trap,NA,[Table]
34255,Richard Bruce Faulds,M,35,183,83,Great Britain,GBR,2012 Summer,2012,Summer,London,Shooting,Shooting Men's Double Trap,NA,[Table]
34551,Allyson Michelle Felix,F,18,168,56,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 200 metres,Silver,[Table]
34551,Allyson Michelle Felix,F,22,168,56,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 200 metres,Silver,[Table]
34551,Allyson Michelle Felix,F,22,168,56,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 4 x 400 metres Relay,Gold,[Table]
34551,Allyson Michelle Felix,F,26,168,56,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 100 metres,NA,[Table]
34551,Allyson Michelle Felix,F,26,168,56,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 200 metres,Gold,[Table]
34551,Allyson Michelle Felix,F,26,168,56,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,Gold,[Table]
34551,Allyson Michelle Felix,F,26,168,56,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,Gold,[Table]
34551,Allyson Michelle Felix,F,30,168,56,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres,Silver,[Table]
34551,Allyson Michelle Felix,F,30,168,56,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,Gold,[Table]
34551,Allyson Michelle Felix,F,30,168,56,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,Gold,[Table]
34664,Amir Hassan Ferdous,M,22,NA,67,Iran,IRI,1952 Summer,1952,Summer,Helsinki,Weightlifting,Weightlifting Men's Lightweight,NA,[Table]
34684,Abdel Wahab Ferguene,M,25,170,65,Algeria,ALG,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 20 kilometres Walk,NA,[Table]
34684,Abdel Wahab Ferguene,M,29,170,65,Algeria,ALG,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 20 kilometres Walk,NA,[Table]
34953,Roberto Ferrari,M,28,178,80,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Sabre, Team",Silver,[Table]
34953,Roberto Ferrari,M,33,178,80,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's Sabre, Individual",NA,[Table]
34953,Roberto Ferrari,M,33,178,80,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's Sabre, Team",NA,[Table]
34953,Roberto Ferrari,M,37,178,80,Italy,ITA,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Sabre, Individual",NA,[Table]
34953,Roberto Ferrari,M,37,178,80,Italy,ITA,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Sabre, Team",Bronze,[Table]
